,instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
225,11963138,46731,ACC20JUL1380PE,ACC,0.0,2020-07-30,1380.0,0.05,500,PE,NFO-OPT,NFO
226,11963906,46734,ACC20JUL1400CE,ACC,0.0,2020-07-30,1400.0,0.05,500,CE,NFO-OPT,NFO
227,11964162,46735,ACC20JUL1400PE,ACC,0.0,2020-07-30,1400.0,0.05,500,PE,NFO-OPT,NFO
228,11964418,46736,ACC20JUL1420CE,ACC,0.0,2020-07-30,1420.0,0.05,500,CE,NFO-OPT,NFO
229,11964674,46737,ACC20JUL1420PE,ACC,0.0,2020-07-30,1420.0,0.05,500,PE,NFO-OPT,NFO
230,11964930,46738,ACC20JUL1440CE,ACC,0.0,2020-07-30,1440.0,0.05,500,CE,NFO-OPT,NFO
231,11965186,46739,ACC20JUL1440PE,ACC,0.0,2020-07-30,1440.0,0.05,500,PE,NFO-OPT,NFO
232,11965442,46740,ACC20JUL1460CE,ACC,0.0,2020-07-30,1460.0,0.05,500,CE,NFO-OPT,NFO
233,11965698,46741,ACC20JUL1460PE,ACC,0.0,2020-07-30,1460.0,0.05,500,PE,NFO-OPT,NFO
234,11965954,46742,ACC20JUL1480CE,ACC,0.0,2020-07-30,1480.0,0.05,500,CE,NFO-OPT,NFO
235,11966210,46743,ACC20JUL1480PE,ACC,0.0,2020-07-30,1480.0,0.05,500,PE,NFO-OPT,NFO
236,11925506,46584,ACC20JUL780CE,ACC,0.0,2020-07-30,780.0,0.05,500,CE,NFO-OPT,NFO
237,11926274,46587,ACC20JUL780PE,ACC,0.0,2020-07-30,780.0,0.05,500,PE,NFO-OPT,NFO
238,11926530,46588,ACC20JUL800CE,ACC,0.0,2020-07-30,800.0,0.05,500,CE,NFO-OPT,NFO
239,11934978,46621,ACC20JUL800PE,ACC,0.0,2020-07-30,800.0,0.05,500,PE,NFO-OPT,NFO
240,11935490,46623,ACC20JUL820CE,ACC,0.0,2020-07-30,820.0,0.05,500,CE,NFO-OPT,NFO
241,11940866,46644,ACC20JUL820PE,ACC,0.0,2020-07-30,820.0,0.05,500,PE,NFO-OPT,NFO
242,11941634,46647,ACC20JUL840CE,ACC,0.0,2020-07-30,840.0,0.05,500,CE,NFO-OPT,NFO
243,11941890,46648,ACC20JUL840PE,ACC,0.0,2020-07-30,840.0,0.05,500,PE,NFO-OPT,NFO
244,11942146,46649,ACC20JUL860CE,ACC,0.0,2020-07-30,860.0,0.05,500,CE,NFO-OPT,NFO
245,11942914,46652,ACC20JUL860PE,ACC,0.0,2020-07-30,860.0,0.05,500,PE,NFO-OPT,NFO
246,11943682,46655,ACC20JUL880CE,ACC,0.0,2020-07-30,880.0,0.05,500,CE,NFO-OPT,NFO
247,11943938,46656,ACC20JUL880PE,ACC,0.0,2020-07-30,880.0,0.05,500,PE,NFO-OPT,NFO
248,11946498,46666,ACC20JUL900CE,ACC,0.0,2020-07-30,900.0,0.05,500,CE,NFO-OPT,NFO
249,11947522,46670,ACC20JUL900PE,ACC,0.0,2020-07-30,900.0,0.05,500,PE,NFO-OPT,NFO
250,11948034,46672,ACC20JUL920CE,ACC,0.0,2020-07-30,920.0,0.05,500,CE,NFO-OPT,NFO
251,11948290,46673,ACC20JUL920PE,ACC,0.0,2020-07-30,920.0,0.05,500,PE,NFO-OPT,NFO
252,11948546,46674,ACC20JUL940CE,ACC,0.0,2020-07-30,940.0,0.05,500,CE,NFO-OPT,NFO
253,11948802,46675,ACC20JUL940PE,ACC,0.0,2020-07-30,940.0,0.05,500,PE,NFO-OPT,NFO
254,11949058,46676,ACC20JUL960CE,ACC,0.0,2020-07-30,960.0,0.05,500,CE,NFO-OPT,NFO
255,11949314,46677,ACC20JUL960PE,ACC,0.0,2020-07-30,960.0,0.05,500,PE,NFO-OPT,NFO
256,11949570,46678,ACC20JUL980CE,ACC,0.0,2020-07-30,980.0,0.05,500,CE,NFO-OPT,NFO
257,11949826,46679,ACC20JUL980PE,ACC,0.0,2020-07-30,980.0,0.05,500,PE,NFO-OPT,NFO
258,15702274,61337,ADANIENT20MAY100CE,ADANIENT,0.0,2020-05-28,100.0,0.05,4000,CE,NFO-OPT,NFO
259,15702530,61338,ADANIENT20MAY100PE,ADANIENT,0.0,2020-05-28,100.0,0.05,4000,PE,NFO-OPT,NFO
260,13795330,53888,ADANIENT20MAY105CE,ADANIENT,0.0,2020-05-28,105.0,0.05,4000,CE,NFO-OPT,NFO
261,13795586,53889,ADANIENT20MAY105PE,ADANIENT,0.0,2020-05-28,105.0,0.05,4000,PE,NFO-OPT,NFO
262,12290306,48009,ADANIENT20MAY110CE,ADANIENT,0.0,2020-05-28,110.0,0.05,4000,CE,NFO-OPT,NFO
263,12290562,48010,ADANIENT20MAY110PE,ADANIENT,0.0,2020-05-28,110.0,0.05,4000,PE,NFO-OPT,NFO
264,12290818,48011,ADANIENT20MAY115CE,ADANIENT,0.0,2020-05-28,115.0,0.05,4000,CE,NFO-OPT,NFO
265,12291074,48012,ADANIENT20MAY115PE,ADANIENT,0.0,2020-05-28,115.0,0.05,4000,PE,NFO-OPT,NFO
266,12291842,48015,ADANIENT20MAY120CE,ADANIENT,0.0,2020-05-28,120.0,0.05,4000,CE,NFO-OPT,NFO
267,12292098,48016,ADANIENT20MAY120PE,ADANIENT,0.0,2020-05-28,120.0,0.05,4000,PE,NFO-OPT,NFO
268,9744642,38065,ADANIENT20MAY125CE,ADANIENT,0.0,2020-05-28,125.0,0.05,4000,CE,NFO-OPT,NFO
269,9744898,38066,ADANIENT20MAY125PE,ADANIENT,0.0,2020-05-28,125.0,0.05,4000,PE,NFO-OPT,NFO
270,9294338,36306,ADANIENT20MAY130CE,ADANIENT,0.0,2020-05-28,130.0,0.05,4000,CE,NFO-OPT,NFO
271,9294594,36307,ADANIENT20MAY130PE,ADANIENT,0.0,2020-05-28,130.0,0.05,4000,PE,NFO-OPT,NFO
272,9294850,36308,ADANIENT20MAY135CE,ADANIENT,0.0,2020-05-28,135.0,0.05,4000,CE,NFO-OPT,NFO
273,9295106,36309,ADANIENT20MAY135PE,ADANIENT,0.0,2020-05-28,135.0,0.05,4000,PE,NFO-OPT,NFO
274,9295362,36310,ADANIENT20MAY140CE,ADANIENT,0.0,2020-05-28,140.0,0.05,4000,CE,NFO-OPT,NFO
275,9295618,36311,ADANIENT20MAY140PE,ADANIENT,0.0,2020-05-28,140.0,0.05,4000,PE,NFO-OPT,NFO
276,13622530,53213,ADANIENT20MAY145CE,ADANIENT,0.0,2020-05-28,145.0,0.05,4000,CE,NFO-OPT,NFO
277,13622786,53214,ADANIENT20MAY145PE,ADANIENT,0.0,2020-05-28,145.0,0.05,4000,PE,NFO-OPT,NFO
278,13623042,53215,ADANIENT20MAY150CE,ADANIENT,0.0,2020-05-28,150.0,0.05,4000,CE,NFO-OPT,NFO
279,13623298,53216,ADANIENT20MAY150PE,ADANIENT,0.0,2020-05-28,150.0,0.05,4000,PE,NFO-OPT,NFO
280,13623810,53218,ADANIENT20MAY155CE,ADANIENT,0.0,2020-05-28,155.0,0.05,4000,CE,NFO-OPT,NFO
281,13624066,53219,ADANIENT20MAY155PE,ADANIENT,0.0,2020-05-28,155.0,0.05,4000,PE,NFO-OPT,NFO
282,13624322,53220,ADANIENT20MAY160CE,ADANIENT,0.0,2020-05-28,160.0,0.05,4000,CE,NFO-OPT,NFO
283,13624578,53221,ADANIENT20MAY160PE,ADANIENT,0.0,2020-05-28,160.0,0.05,4000,PE,NFO-OPT,NFO
284,13624834,53222,ADANIENT20MAY165CE,ADANIENT,0.0,2020-05-28,165.0,0.05,4000,CE,NFO-OPT,NFO
285,13625090,53223,ADANIENT20MAY165PE,ADANIENT,0.0,2020-05-28,165.0,0.05,4000,PE,NFO-OPT,NFO
286,13625858,53226,ADANIENT20MAY170CE,ADANIENT,0.0,2020-05-28,170.0,0.05,4000,CE,NFO-OPT,NFO
287,13626114,53227,ADANIENT20MAY170PE,ADANIENT,0.0,2020-05-28,170.0,0.05,4000,PE,NFO-OPT,NFO
288,13626370,53228,ADANIENT20MAY175CE,ADANIENT,0.0,2020-05-28,175.0,0.05,4000,CE,NFO-OPT,NFO
289,13626626,53229,ADANIENT20MAY175PE,ADANIENT,0.0,2020-05-28,175.0,0.05,4000,PE,NFO-OPT,NFO
290,13626882,53230,ADANIENT20MAY180CE,ADANIENT,0.0,2020-05-28,180.0,0.05,4000,CE,NFO-OPT,NFO
291,13627138,53231,ADANIENT20MAY180PE,ADANIENT,0.0,2020-05-28,180.0,0.05,4000,PE,NFO-OPT,NFO
292,13627394,53232,ADANIENT20MAY185CE,ADANIENT,0.0,2020-05-28,185.0,0.05,4000,CE,NFO-OPT,NFO
293,13627650,53233,ADANIENT20MAY185PE,ADANIENT,0.0,2020-05-28,185.0,0.05,4000,PE,NFO-OPT,NFO
294,13627906,53234,ADANIENT20MAY190CE,ADANIENT,0.0,2020-05-28,190.0,0.05,4000,CE,NFO-OPT,NFO
295,13628162,53235,ADANIENT20MAY190PE,ADANIENT,0.0,2020-05-28,190.0,0.05,4000,PE,NFO-OPT,NFO
296,13628418,53236,ADANIENT20MAY195CE,ADANIENT,0.0,2020-05-28,195.0,0.05,4000,CE,NFO-OPT,NFO
297,13628674,53237,ADANIENT20MAY195PE,ADANIENT,0.0,2020-05-28,195.0,0.05,4000,PE,NFO-OPT,NFO
298,13628930,53238,ADANIENT20MAY200CE,ADANIENT,0.0,2020-05-28,200.0,0.05,4000,CE,NFO-OPT,NFO
299,13629186,53239,ADANIENT20MAY200PE,ADANIENT,0.0,2020-05-28,200.0,0.05,4000,PE,NFO-OPT,NFO
300,13629442,53240,ADANIENT20MAY205CE,ADANIENT,0.0,2020-05-28,205.0,0.05,4000,CE,NFO-OPT,NFO
301,13629698,53241,ADANIENT20MAY205PE,ADANIENT,0.0,2020-05-28,205.0,0.05,4000,PE,NFO-OPT,NFO
302,13629954,53242,ADANIENT20MAY210CE,ADANIENT,0.0,2020-05-28,210.0,0.05,4000,CE,NFO-OPT,NFO
303,13630210,53243,ADANIENT20MAY210PE,ADANIENT,0.0,2020-05-28,210.0,0.05,4000,PE,NFO-OPT,NFO
304,13630466,53244,ADANIENT20MAY215CE,ADANIENT,0.0,2020-05-28,215.0,0.05,4000,CE,NFO-OPT,NFO
305,13630722,53245,ADANIENT20MAY215PE,ADANIENT,0.0,2020-05-28,215.0,0.05,4000,PE,NFO-OPT,NFO
306,13630978,53246,ADANIENT20MAY220CE,ADANIENT,0.0,2020-05-28,220.0,0.05,4000,CE,NFO-OPT,NFO
307,13631234,53247,ADANIENT20MAY220PE,ADANIENT,0.0,2020-05-28,220.0,0.05,4000,PE,NFO-OPT,NFO
308,13632002,53250,ADANIENT20MAY225CE,ADANIENT,0.0,2020-05-28,225.0,0.05,4000,CE,NFO-OPT,NFO
309,13632258,53251,ADANIENT20MAY225PE,ADANIENT,0.0,2020-05-28,225.0,0.05,4000,PE,NFO-OPT,NFO
310,13632514,53252,ADANIENT20MAY230CE,ADANIENT,0.0,2020-05-28,230.0,0.05,4000,CE,NFO-OPT,NFO
311,13632770,53253,ADANIENT20MAY230PE,ADANIENT,0.0,2020-05-28,230.0,0.05,4000,PE,NFO-OPT,NFO
312,13633282,53255,ADANIENT20MAY235CE,ADANIENT,0.0,2020-05-28,235.0,0.05,4000,CE,NFO-OPT,NFO
313,13633538,53256,ADANIENT20MAY235PE,ADANIENT,0.0,2020-05-28,235.0,0.05,4000,PE,NFO-OPT,NFO
314,13634050,53258,ADANIENT20MAY240CE,ADANIENT,0.0,2020-05-28,240.0,0.05,4000,CE,NFO-OPT,NFO
315,13634818,53261,ADANIENT20MAY240PE,ADANIENT,0.0,2020-05-28,240.0,0.05,4000,PE,NFO-OPT,NFO
316,13635074,53262,ADANIENT20MAY245CE,ADANIENT,0.0,2020-05-28,245.0,0.05,4000,CE,NFO-OPT,NFO
317,13635330,53263,ADANIENT20MAY245PE,ADANIENT,0.0,2020-05-28,245.0,0.05,4000,PE,NFO-OPT,NFO
318,13635586,53264,ADANIENT20MAY250CE,ADANIENT,0.0,2020-05-28,250.0,0.05,4000,CE,NFO-OPT,NFO
319,13636354,53267,ADANIENT20MAY250PE,ADANIENT,0.0,2020-05-28,250.0,0.05,4000,PE,NFO-OPT,NFO
320,13636610,53268,ADANIENT20MAY255CE,ADANIENT,0.0,2020-05-28,255.0,0.05,4000,CE,NFO-OPT,NFO
321,13636866,53269,ADANIENT20MAY255PE,ADANIENT,0.0,2020-05-28,255.0,0.05,4000,PE,NFO-OPT,NFO
322,13637122,53270,ADANIENT20MAY260CE,ADANIENT,0.0,2020-05-28,260.0,0.05,4000,CE,NFO-OPT,NFO
323,13637378,53271,ADANIENT20MAY260PE,ADANIENT,0.0,2020-05-28,260.0,0.05,4000,PE,NFO-OPT,NFO
324,13637634,53272,ADANIENT20MAY265CE,ADANIENT,0.0,2020-05-28,265.0,0.05,4000,CE,NFO-OPT,NFO
325,13637890,53273,ADANIENT20MAY265PE,ADANIENT,0.0,2020-05-28,265.0,0.05,4000,PE,NFO-OPT,NFO
326,13638146,53274,ADANIENT20MAY270CE,ADANIENT,0.0,2020-05-28,270.0,0.05,4000,CE,NFO-OPT,NFO
327,13638658,53276,ADANIENT20MAY270PE,ADANIENT,0.0,2020-05-28,270.0,0.05,4000,PE,NFO-OPT,NFO
328,13638914,53277,ADANIENT20MAY275CE,ADANIENT,0.0,2020-05-28,275.0,0.05,4000,CE,NFO-OPT,NFO
329,13639170,53278,ADANIENT20MAY275PE,ADANIENT,0.0,2020-05-28,275.0,0.05,4000,PE,NFO-OPT,NFO
330,13639426,53279,ADANIENT20MAY280CE,ADANIENT,0.0,2020-05-28,280.0,0.05,4000,CE,NFO-OPT,NFO
331,13640194,53282,ADANIENT20MAY280PE,ADANIENT,0.0,2020-05-28,280.0,0.05,4000,PE,NFO-OPT,NFO
332,13640450,53283,ADANIENT20MAY285CE,ADANIENT,0.0,2020-05-28,285.0,0.05,4000,CE,NFO-OPT,NFO
333,13641986,53289,ADANIENT20MAY285PE,ADANIENT,0.0,2020-05-28,285.0,0.05,4000,PE,NFO-OPT,NFO
334,13642242,53290,ADANIENT20MAY290CE,ADANIENT,0.0,2020-05-28,290.0,0.05,4000,CE,NFO-OPT,NFO
335,13642498,53291,ADANIENT20MAY290PE,ADANIENT,0.0,2020-05-28,290.0,0.05,4000,PE,NFO-OPT,NFO
336,13642754,53292,ADANIENT20MAY295CE,ADANIENT,0.0,2020-05-28,295.0,0.05,4000,CE,NFO-OPT,NFO
337,13644034,53297,ADANIENT20MAY295PE,ADANIENT,0.0,2020-05-28,295.0,0.05,4000,PE,NFO-OPT,NFO
338,13644290,53298,ADANIENT20MAY300CE,ADANIENT,0.0,2020-05-28,300.0,0.05,4000,CE,NFO-OPT,NFO
339,13644546,53299,ADANIENT20MAY300PE,ADANIENT,0.0,2020-05-28,300.0,0.05,4000,PE,NFO-OPT,NFO
340,13644802,53300,ADANIENT20MAY305CE,ADANIENT,0.0,2020-05-28,305.0,0.05,4000,CE,NFO-OPT,NFO
341,13645058,53301,ADANIENT20MAY305PE,ADANIENT,0.0,2020-05-28,305.0,0.05,4000,PE,NFO-OPT,NFO
342,15699714,61327,ADANIENT20MAY75CE,ADANIENT,0.0,2020-05-28,75.0,0.05,4000,CE,NFO-OPT,NFO
343,15699970,61328,ADANIENT20MAY75PE,ADANIENT,0.0,2020-05-28,75.0,0.05,4000,PE,NFO-OPT,NFO
344,15700226,61329,ADANIENT20MAY80CE,ADANIENT,0.0,2020-05-28,80.0,0.05,4000,CE,NFO-OPT,NFO
345,15700482,61330,ADANIENT20MAY80PE,ADANIENT,0.0,2020-05-28,80.0,0.05,4000,PE,NFO-OPT,NFO
346,15700738,61331,ADANIENT20MAY85CE,ADANIENT,0.0,2020-05-28,85.0,0.05,4000,CE,NFO-OPT,NFO
347,15700994,61332,ADANIENT20MAY85PE,ADANIENT,0.0,2020-05-28,85.0,0.05,4000,PE,NFO-OPT,NFO
348,15701250,61333,ADANIENT20MAY90CE,ADANIENT,0.0,2020-05-28,90.0,0.05,4000,CE,NFO-OPT,NFO
349,15701506,61334,ADANIENT20MAY90PE,ADANIENT,0.0,2020-05-28,90.0,0.05,4000,PE,NFO-OPT,NFO
350,15701762,61335,ADANIENT20MAY95CE,ADANIENT,0.0,2020-05-28,95.0,0.05,4000,CE,NFO-OPT,NFO
351,15702018,61336,ADANIENT20MAY95PE,ADANIENT,0.0,2020-05-28,95.0,0.05,4000,PE,NFO-OPT,NFO
352,24657666,96319,ADANIENT20JUN100CE,ADANIENT,0.0,2020-06-25,100.0,0.05,4000,CE,NFO-OPT,NFO
353,24657922,96320,ADANIENT20JUN100PE,ADANIENT,0.0,2020-06-25,100.0,0.05,4000,PE,NFO-OPT,NFO
354,24658178,96321,ADANIENT20JUN105CE,ADANIENT,0.0,2020-06-25,105.0,0.05,4000,CE,NFO-OPT,NFO
355,24658434,96322,ADANIENT20JUN105PE,ADANIENT,0.0,2020-06-25,105.0,0.05,4000,PE,NFO-OPT,NFO
356,24658690,96323,ADANIENT20JUN110CE,ADANIENT,0.0,2020-06-25,110.0,0.05,4000,CE,NFO-OPT,NFO
357,24658946,96324,ADANIENT20JUN110PE,ADANIENT,0.0,2020-06-25,110.0,0.05,4000,PE,NFO-OPT,NFO
358,24659202,96325,ADANIENT20JUN115CE,ADANIENT,0.0,2020-06-25,115.0,0.05,4000,CE,NFO-OPT,NFO
359,24659458,96326,ADANIENT20JUN115PE,ADANIENT,0.0,2020-06-25,115.0,0.05,4000,PE,NFO-OPT,NFO
360,24659714,96327,ADANIENT20JUN120CE,ADANIENT,0.0,2020-06-25,120.0,0.05,4000,CE,NFO-OPT,NFO
361,24659970,96328,ADANIENT20JUN120PE,ADANIENT,0.0,2020-06-25,120.0,0.05,4000,PE,NFO-OPT,NFO
362,24660226,96329,ADANIENT20JUN125CE,ADANIENT,0.0,2020-06-25,125.0,0.05,4000,CE,NFO-OPT,NFO
363,24660482,96330,ADANIENT20JUN125PE,ADANIENT,0.0,2020-06-25,125.0,0.05,4000,PE,NFO-OPT,NFO
364,24660738,96331,ADANIENT20JUN130CE,ADANIENT,0.0,2020-06-25,130.0,0.05,4000,CE,NFO-OPT,NFO
365,24660994,96332,ADANIENT20JUN130PE,ADANIENT,0.0,2020-06-25,130.0,0.05,4000,PE,NFO-OPT,NFO
366,24661250,96333,ADANIENT20JUN135CE,ADANIENT,0.0,2020-06-25,135.0,0.05,4000,CE,NFO-OPT,NFO
367,24661506,96334,ADANIENT20JUN135PE,ADANIENT,0.0,2020-06-25,135.0,0.05,4000,PE,NFO-OPT,NFO
368,24661762,96335,ADANIENT20JUN140CE,ADANIENT,0.0,2020-06-25,140.0,0.05,4000,CE,NFO-OPT,NFO
369,24662018,96336,ADANIENT20JUN140PE,ADANIENT,0.0,2020-06-25,140.0,0.05,4000,PE,NFO-OPT,NFO
370,24662274,96337,ADANIENT20JUN145CE,ADANIENT,0.0,2020-06-25,145.0,0.05,4000,CE,NFO-OPT,NFO
371,24662530,96338,ADANIENT20JUN145PE,ADANIENT,0.0,2020-06-25,145.0,0.05,4000,PE,NFO-OPT,NFO
372,24662786,96339,ADANIENT20JUN150CE,ADANIENT,0.0,2020-06-25,150.0,0.05,4000,CE,NFO-OPT,NFO
373,24663042,96340,ADANIENT20JUN150PE,ADANIENT,0.0,2020-06-25,150.0,0.05,4000,PE,NFO-OPT,NFO
374,24663298,96341,ADANIENT20JUN155CE,ADANIENT,0.0,2020-06-25,155.0,0.05,4000,CE,NFO-OPT,NFO
375,24663554,96342,ADANIENT20JUN155PE,ADANIENT,0.0,2020-06-25,155.0,0.05,4000,PE,NFO-OPT,NFO
376,24663810,96343,ADANIENT20JUN160CE,ADANIENT,0.0,2020-06-25,160.0,0.05,4000,CE,NFO-OPT,NFO
377,24664066,96344,ADANIENT20JUN160PE,ADANIENT,0.0,2020-06-25,160.0,0.05,4000,PE,NFO-OPT,NFO
378,24664322,96345,ADANIENT20JUN165CE,ADANIENT,0.0,2020-06-25,165.0,0.05,4000,CE,NFO-OPT,NFO
379,24664578,96346,ADANIENT20JUN165PE,ADANIENT,0.0,2020-06-25,165.0,0.05,4000,PE,NFO-OPT,NFO
380,24664834,96347,ADANIENT20JUN170CE,ADANIENT,0.0,2020-06-25,170.0,0.05,4000,CE,NFO-OPT,NFO
381,24665090,96348,ADANIENT20JUN170PE,ADANIENT,0.0,2020-06-25,170.0,0.05,4000,PE,NFO-OPT,NFO
382,24665346,96349,ADANIENT20JUN175CE,ADANIENT,0.0,2020-06-25,175.0,0.05,4000,CE,NFO-OPT,NFO
383,24665602,96350,ADANIENT20JUN175PE,ADANIENT,0.0,2020-06-25,175.0,0.05,4000,PE,NFO-OPT,NFO
384,24665858,96351,ADANIENT20JUN180CE,ADANIENT,0.0,2020-06-25,180.0,0.05,4000,CE,NFO-OPT,NFO
385,24666114,96352,ADANIENT20JUN180PE,ADANIENT,0.0,2020-06-25,180.0,0.05,4000,PE,NFO-OPT,NFO
386,24666370,96353,ADANIENT20JUN185CE,ADANIENT,0.0,2020-06-25,185.0,0.05,4000,CE,NFO-OPT,NFO
387,24666626,96354,ADANIENT20JUN185PE,ADANIENT,0.0,2020-06-25,185.0,0.05,4000,PE,NFO-OPT,NFO
388,24666882,96355,ADANIENT20JUN190CE,ADANIENT,0.0,2020-06-25,190.0,0.05,4000,CE,NFO-OPT,NFO
389,24667138,96356,ADANIENT20JUN190PE,ADANIENT,0.0,2020-06-25,190.0,0.05,4000,PE,NFO-OPT,NFO
390,24667394,96357,ADANIENT20JUN195CE,ADANIENT,0.0,2020-06-25,195.0,0.05,4000,CE,NFO-OPT,NFO
391,24667650,96358,ADANIENT20JUN195PE,ADANIENT,0.0,2020-06-25,195.0,0.05,4000,PE,NFO-OPT,NFO
392,24667906,96359,ADANIENT20JUN200CE,ADANIENT,0.0,2020-06-25,200.0,0.05,4000,CE,NFO-OPT,NFO
393,24668162,96360,ADANIENT20JUN200PE,ADANIENT,0.0,2020-06-25,200.0,0.05,4000,PE,NFO-OPT,NFO
394,24655618,96311,ADANIENT20JUN80CE,ADANIENT,0.0,2020-06-25,80.0,0.05,4000,CE,NFO-OPT,NFO
395,24655874,96312,ADANIENT20JUN80PE,ADANIENT,0.0,2020-06-25,80.0,0.05,4000,PE,NFO-OPT,NFO
396,24656130,96313,ADANIENT20JUN85CE,ADANIENT,0.0,2020-06-25,85.0,0.05,4000,CE,NFO-OPT,NFO
397,24656386,96314,ADANIENT20JUN85PE,ADANIENT,0.0,2020-06-25,85.0,0.05,4000,PE,NFO-OPT,NFO
398,24656642,96315,ADANIENT20JUN90CE,ADANIENT,0.0,2020-06-25,90.0,0.05,4000,CE,NFO-OPT,NFO
399,24656898,96316,ADANIENT20JUN90PE,ADANIENT,0.0,2020-06-25,90.0,0.05,4000,PE,NFO-OPT,NFO
400,24657154,96317,ADANIENT20JUN95CE,ADANIENT,0.0,2020-06-25,95.0,0.05,4000,CE,NFO-OPT,NFO
401,24657410,96318,ADANIENT20JUN95PE,ADANIENT,0.0,2020-06-25,95.0,0.05,4000,PE,NFO-OPT,NFO
402,11973634,46772,ADANIENT20JUL100CE,ADANIENT,0.0,2020-07-30,100.0,0.05,4000,CE,NFO-OPT,NFO
403,11973890,46773,ADANIENT20JUL100PE,ADANIENT,0.0,2020-07-30,100.0,0.05,4000,PE,NFO-OPT,NFO
404,11974146,46774,ADANIENT20JUL105CE,ADANIENT,0.0,2020-07-30,105.0,0.05,4000,CE,NFO-OPT,NFO
405,11974402,46775,ADANIENT20JUL105PE,ADANIENT,0.0,2020-07-30,105.0,0.05,4000,PE,NFO-OPT,NFO
406,11974658,46776,ADANIENT20JUL110CE,ADANIENT,0.0,2020-07-30,110.0,0.05,4000,CE,NFO-OPT,NFO
407,11975170,46778,ADANIENT20JUL110PE,ADANIENT,0.0,2020-07-30,110.0,0.05,4000,PE,NFO-OPT,NFO
408,11975426,46779,ADANIENT20JUL115CE,ADANIENT,0.0,2020-07-30,115.0,0.05,4000,CE,NFO-OPT,NFO
409,11976962,46785,ADANIENT20JUL115PE,ADANIENT,0.0,2020-07-30,115.0,0.05,4000,PE,NFO-OPT,NFO
410,11977218,46786,ADANIENT20JUL120CE,ADANIENT,0.0,2020-07-30,120.0,0.05,4000,CE,NFO-OPT,NFO
411,11977474,46787,ADANIENT20JUL120PE,ADANIENT,0.0,2020-07-30,120.0,0.05,4000,PE,NFO-OPT,NFO
412,11977730,46788,ADANIENT20JUL125CE,ADANIENT,0.0,2020-07-30,125.0,0.05,4000,CE,NFO-OPT,NFO
413,11978498,46791,ADANIENT20JUL125PE,ADANIENT,0.0,2020-07-30,125.0,0.05,4000,PE,NFO-OPT,NFO
414,11979010,46793,ADANIENT20JUL130CE,ADANIENT,0.0,2020-07-30,130.0,0.05,4000,CE,NFO-OPT,NFO
415,11979778,46796,ADANIENT20JUL130PE,ADANIENT,0.0,2020-07-30,130.0,0.05,4000,PE,NFO-OPT,NFO
416,11980034,46797,ADANIENT20JUL135CE,ADANIENT,0.0,2020-07-30,135.0,0.05,4000,CE,NFO-OPT,NFO
417,11980290,46798,ADANIENT20JUL135PE,ADANIENT,0.0,2020-07-30,135.0,0.05,4000,PE,NFO-OPT,NFO
418,11980546,46799,ADANIENT20JUL140CE,ADANIENT,0.0,2020-07-30,140.0,0.05,4000,CE,NFO-OPT,NFO
419,11981058,46801,ADANIENT20JUL140PE,ADANIENT,0.0,2020-07-30,140.0,0.05,4000,PE,NFO-OPT,NFO
420,11981314,46802,ADANIENT20JUL145CE,ADANIENT,0.0,2020-07-30,145.0,0.05,4000,CE,NFO-OPT,NFO
421,11981570,46803,ADANIENT20JUL145PE,ADANIENT,0.0,2020-07-30,145.0,0.05,4000,PE,NFO-OPT,NFO
422,11982338,46806,ADANIENT20JUL150CE,ADANIENT,0.0,2020-07-30,150.0,0.05,4000,CE,NFO-OPT,NFO
423,11982594,46807,ADANIENT20JUL150PE,ADANIENT,0.0,2020-07-30,150.0,0.05,4000,PE,NFO-OPT,NFO
424,11982850,46808,ADANIENT20JUL155CE,ADANIENT,0.0,2020-07-30,155.0,0.05,4000,CE,NFO-OPT,NFO
425,11983106,46809,ADANIENT20JUL155PE,ADANIENT,0.0,2020-07-30,155.0,0.05,4000,PE,NFO-OPT,NFO
426,11983362,46810,ADANIENT20JUL160CE,ADANIENT,0.0,2020-07-30,160.0,0.05,4000,CE,NFO-OPT,NFO
427,11984386,46814,ADANIENT20JUL160PE,ADANIENT,0.0,2020-07-30,160.0,0.05,4000,PE,NFO-OPT,NFO
428,11985922,46820,ADANIENT20JUL165CE,ADANIENT,0.0,2020-07-30,165.0,0.05,4000,CE,NFO-OPT,NFO
429,11986178,46821,ADANIENT20JUL165PE,ADANIENT,0.0,2020-07-30,165.0,0.05,4000,PE,NFO-OPT,NFO
430,11986434,46822,ADANIENT20JUL170CE,ADANIENT,0.0,2020-07-30,170.0,0.05,4000,CE,NFO-OPT,NFO
431,11986690,46823,ADANIENT20JUL170PE,ADANIENT,0.0,2020-07-30,170.0,0.05,4000,PE,NFO-OPT,NFO
432,11986946,46824,ADANIENT20JUL175CE,ADANIENT,0.0,2020-07-30,175.0,0.05,4000,CE,NFO-OPT,NFO
433,11987202,46825,ADANIENT20JUL175PE,ADANIENT,0.0,2020-07-30,175.0,0.05,4000,PE,NFO-OPT,NFO
434,11987970,46828,ADANIENT20JUL180CE,ADANIENT,0.0,2020-07-30,180.0,0.05,4000,CE,NFO-OPT,NFO
435,11988226,46829,ADANIENT20JUL180PE,ADANIENT,0.0,2020-07-30,180.0,0.05,4000,PE,NFO-OPT,NFO
